,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories
8363,o2Xb3zoCtkYLBznqHx3G9Q,Barnett's Towing Service,1514 S Freeway Rd,Tucson,AZ,85713.0,32.2018806,-110.9803287,5.0,22,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Towing"
8370,EoNIiLhdcNabdLFM1fXgyg,Kuumba Made,"2045 N Forbes Blvd, Ste 103",Tucson,AZ,85745.0,32.2464508,-110.9938341,5.0,9,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}","Herbal Shops, Cosmetics & Beauty Supply, Beauty & Spas, Health & Medical, Wholesale Stores, Perfume, Shopping"
8378,EDCYGoyrMh7UaHZsDewy9g,Pro Detail & Tint,1037 S 6th Ave,Tucson,AZ,85701.0,32.2085625,-110.9680574,5.0,8,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Detailing, Auto Glass Services, Automotive, Car Window Tinting, Car Wash"
8385,8Tz1pfh6I4gLyyWALZ7iAA,Storage Direct Marana,7020 N Camino Martin,Tucson,AZ,85741.0,32.336202,-111.057409,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False'}","Local Services, Self Storage"
8403,z20EZiaFdPf2Sn24tqqT8w,Innovation Auto Collision,3231 E Columbia St,Tucson,AZ,85714.0,32.1740724,-110.9233973,5.0,10,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Detailing, Body Shops, Auto Customization, Automotive, Auto Repair"
8414,#NAME?,Tierra Linda Designs,6732 E Kenyon Dr,Tucson,AZ,85710.0,32.2107471,-110.8483693,5.0,10,1,"{'RestaurantsTakeOut': 'None', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None', 'BikeParking': 'True'}","Florists, Flowers & Gifts, Shopping"
8416,kdBHMNNdHilEThqcfpk3DA,US Alarm Brokers,"2 E Congress St, Ste 900-114",Tucson,AZ,85701.0,32.2215953,-110.9709913,5.0,14,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Security Systems, Home Services"
8419,bQ0eB-fg0ODAm7ud-owhqg,Split Endz by JduB,7059 E Tanque Verde,Tucson,AZ,85715.0,32.2522909,-110.84152,5.0,21,0,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True'}","Beauty & Spas, Waxing, Dry Cleaning & Laundry, Local Services, Hair Removal, Hair Salons"
8442,BtWN23Bg4ME9nllDDkOcbQ,Red Sky Studio,561 N 4th Ave,Tucson,AZ,85705.0,32.2288799,-110.9657872,5.0,12,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'False'}","Shopping, Art Galleries, Piercing, Arts & Entertainment, Tattoo, Beauty & Spas"
8448,onIjjAJQZKtAFbccSb2YWg,Vistoso Funeral Home,2285 E Rancho Vistoso Blvd,Oro Valley,AZ,85755.0,32.44242,-110.938975,5.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Funeral Services & Cemeteries, Local Services"
8451,zj6j2JrNumdATrwMRKDDdQ,Southwest Self Storage,1450 E Metric Pl,Tucson,AZ,85713.0,32.178567,-110.950109,5.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Self Storage"
8460,a6tXw_UIenrOyB-fPFdqCQ,Sand-Reckoner Tasting Room,"510 North 7th Ave, Unit 170",Tucson,AZ,85705.0,32.2280893,-110.9698132,5.0,23,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False'}","Food, Arts & Entertainment, Wineries, Wine Tasting Room"
8461,kEJ3wuf9nmRhFBBsrHl8wA,NOS Computers,"2860 W Ina Rd, Ste 112",Tucson,AZ,85741.0,32.33901,-111.0292613,5.0,10,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Mobile Phone Repair, Electronics Repair, Local Services, Shopping, IT Services & Computer Repair, Computers"
8472,4OMgYNebsGfPXIdAGjX3YQ,Sugar Lips Skin Boutique,2900 N Tucson Blvd,Tucson,AZ,85716.0,32.259618,-110.9349464,5.0,6,1,"{'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'""}","Skin Care, Hair Removal, Beauty & Spas, Sugaring, Waxing"
8497,ktXr_YoMFDns-s_jsWNJGw,Los Chipilones,1122 S 6th Ave,Tucson,AZ,85701.0,32.20742223,-110.9687609,5.0,15,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True'}","Mexican, Restaurants"
8510,FRFnOnY1qTltGxRHT64AEw,Krikawa Jewelry Designs,21 E Congress St,Tucson,AZ,85701.0,32.2222041,-110.9708982,5.0,13,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Shopping, Jewelry"
8527,aHvXKzfs78OXLSX5UiwbnA,Douglas Springs Trailhead - Saguaro National Park,14300 E Speedway Blvd,Tucson,AZ,85748.0,32.235406,-110.687057,5.0,13,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Parks"
8544,8lw3jLtE-WvjPxz00PzGWA,"James Sather, DDS","6600 N Oracle Rd, Ste 110",Tucson,AZ,85704.0,32.3267302,-110.9753224,5.0,8,1,"{'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Health & Medical, Oral Surgeons, Dentists, Endodontists, Cosmetic Dentists, General Dentistry"
8550,arpd3IorMV5kd6eS3hwYvw,Dave Damitz Auto Upholstery,"4500 E Speedway Blvd, suit 10, Midway Business Park",Tucson,AZ,85712.0,32.2349712,-110.8964297,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'""}","Auto Upholstery, Local Services, Automotive, Auto Repair, Auto Customization, Furniture Reupholstery"
8552,mdhJSgmZktFHPwRWkxkV2Q,Amor Bridal,"1217 W Irvington Rd, Ste 111",Tucson,AZ,85714.0,32.1619457,-110.9905956,5.0,9,1,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True'}","Bridal, Women's Clothing, Shopping, Accessories, Fashion"
8582,6X_u3_zjvJjqWFtdlOxRfw,Los Amigos Meat Market,3929 S 12th Ave,Tucson,AZ,85714.0,32.1761524,-110.977255,5.0,9,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False'}","Food, Meat Shops, Specialty Food"
8591,x6Ics-OHIfqdYonCFO8q0Q,R&J Jewelry and Watch Repair,"2900 E Broadway Blvd, Ste 108",Tucson,AZ,85716.0,32.220883,-110.929999,5.0,13,1,"{'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True'}","Jewelry, Shopping, Local Services, Watch Repair, Jewelry Repair"
8595,iouw-Um6QVr6k3q0xsBJ-Q,The Vape Zone Smokeless,4245 E Grant Rd,Tucson,AZ,85712.0,32.2508644,-110.9015101,5.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Shopping, Vape Shops"
8625,oBIvlbgJEFk-nXJbAGvCGw,"William H Daggett, DDS",4676 E 5th St,Tucson,AZ,85711.0,32.228515,-110.8928485,5.0,6,1,{'ByAppointmentOnly': 'True'},"General Dentistry, Dentists, Health & Medical"
8626,fPRWQu3gNJPdcAPRNEZk9g,U of A Icecat Hockey Club,260 S Church Ave,Tucson,AZ,85701.0,32.2179296,-110.9739485,5.0,9,1,{'GoodForKids': 'True'},"Arts & Entertainment, Social Clubs"
8628,oBQnUSpxlRbGT4teX_kGdg,Tucson RV Storage,5450 N Camino De La Tierra,Tucson,AZ,85705.0,32.3060489,-111.0351955,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'no'""}","Self Storage, Parking, Truck Rental, Automotive, Local Services"
8631,-8x48OWU5z7m_DiUDgi-WA,Carole Electric,542 E 28th St,Tucson,AZ,85713.0,32.2003393,-110.960974,5.0,10,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Contractors, Electricians, Home Services"
8646,rI_0TVcaks_PmxXzusRBUA,Connect Coworking,33 S 5th Ave,Tucson,AZ,85701.0,32.2217814,-110.9666495,5.0,7,0,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Real Estate, Professional Services, Home Services, Shared Office Spaces"
8647,G3UMt3YZ-MPTebYw-zWsMw,Sunrise Window Cleaning,3925 E Dover Stra,Tucson,AZ,85706.0,32.1518986,-110.9082159,5.0,5,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Window Washing, Home Services"
8692,kAIW-TrbuCCBCnTLECgvSg,Zing Plumbing,3011 S Hearthstone Dr,Tucson,AZ,85730.0,32.1865226,-110.7958974,5.0,5,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home Services, Plumbing, Water Heater Installation/Repair"
8710,Jov0PmO5g5lXGQyPiEZyXw,Colonial Frontiers,244 S Park Ave,Tucson,AZ,85719.0,32.218948,-110.956573,5.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '4', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Shopping, Furniture Stores, Antiques, Home & Garden"
8713,tXHlNT_Oyk-bsjboX3cTSg,Simonsen Generator Service,3851 S Country Club Rd,Tucson,AZ,85714.0,32.1772471,-110.925749,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","RV Dealers, Electricians, Local Services, Machine & Tool Rental, Home Services, Automotive, Electronics Repair"
8724,n5JetMN9n-x-0LiTrEy3dg,QuikPrint,"33 N Stone Ave, Ste 145",Tucson,AZ,85701.0,32.2225063,-110.97171,5.0,17,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Printing Services"
8733,DjKg2VIwscBttXWUclxtBw,Protect-A-Child Pool Fence of Tucson,1610 W Jagged Rock Rd,Tucson,AZ,85704.0,32.370559,-110.999684,5.0,11,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Pets, Childproofing, Fences & Gates, Home Services, Pool & Hot Tub Service"
8742,3NHROsLL163gp8xfGHzDgQ,Ink by Hudson,7250 S Tucson Blvd,Tucson,AZ,85756.0,32.12110262,-110.939373,5.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Bookstores, Books, Mags, Music & Video, Shopping"
8755,EIxRVN6wlITm3MDleVLLzw,Dainty Acupuncture,"2450 E Speedway, Ste 6",Tucson,AZ,85719.0,32.235839,-110.9355984,5.0,8,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Doctors, Obstetricians & Gynecologists, Health & Medical, Traditional Chinese Medicine, Acupuncture"
8763,SlguPBbNhhlAp-i9VlRNSg,CrossFit Lanista,5120 S Julian Dr,Tucson,AZ,85706.0,32.1609184,-110.9214225,5.0,8,0,"{'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Gyms, Interval Training Gyms, Active Life, Fitness & Instruction"
8774,OnnFnvYSg9x6bbmsl2di2Q,Ponderosa Cactus,3751 E Fort Lowell Rd,Tucson,AZ,85716.0,32.26535478,-110.9125005,5.0,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home & Garden, Nurseries & Gardening, Shopping"
8795,qh6WdsT3NnJyqs2LB93vrQ,Inspired Fitness,15 E Pennington St,Tucson,AZ,85701.0,32.2230492,-110.9710231,5.0,6,1,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True'}","Active Life, Barre Classes, Fitness & Instruction, Cycling Classes, Pilates, Boot Camps"
8807,kyt8ljz0s1B_g34fd7vkVw,Malta Joe's Baked Goods,2760 W Curtis Rd,Tucson,AZ,85705.0,32.3020689,-111.0267833,5.0,8,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Food, Bakeries"
8815,E-nhxuu3zbt02oCj_1AFng,Selah,"510 N 7th Ave, Ste 130",Tucson,AZ,85705.0,32.2280919,-110.9698038,5.0,60,1,"{'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Waxing, Hair Removal, Skin Care, Eyelash Service, Beauty & Spas"
8820,PTlZNEFVE9MJq-GAyfaCWQ,The Helpful Handyman,1932 N Santa Rosa Ave,Tucson,AZ,85712.0,32.2458371,-110.8859564,5.0,9,1,{'BusinessAcceptsCreditCards': 'True'},"Handyman, Home Services, Painters, Plumbing"
8836,_7Lmzf_J3_Ms2yfB0Fgkgw,Spa Zeta,"7435 N Oracle Rd, Ste 101",Tucson,AZ,85704.0,32.3421492,-110.9777069,5.0,6,0,"{'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Waxing, Cosmetics & Beauty Supply, Beauty & Spas, Shopping, Skin Care, Hair Removal, Massage"
8847,3AuDR9LA6a8MvizdqaDvow,Twenty Five Twelve Collective,2512 N Campbell Ave,Tucson,AZ,85719.0,32.25246512,-110.9436083,5.0,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Beauty & Spas, Tattoo, Piercing"
8849,kvXcCaX6zvlvkyMWqfX9Wg,Do It Yourself Pest & Weed Control,3809 N Oracle Rd,Tucson,AZ,85705.0,32.2759875,-110.9785823,5.0,8,1,{'BusinessAcceptsCreditCards': 'True'},"Pest Control, Local Services"
8867,lIvcEGN33uY7w_0o_yPpGw,Laura Tanzer,"4500 E Speedway Blvd, Ste 18",Tucson,AZ,85712.0,32.23566033,-110.896126,5.0,5,1,"{'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'None', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'None', 'BikeParking': 'True'}","Fashion, Shopping, Women's Clothing"
8926,WKN2_CHGBNLi6f48t3LyTA,Swan Dental,4723 E Camp Lowell Dr,Tucson,AZ,85712.0,32.2673,-110.891721,5.0,13,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"
8940,5pglR2p8eAUVtdsH51odDQ,Bloom Photo Booth,2190 West Glover Rd,Tucson,AZ,85742.0,32.4179166,-111.0144873,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Party Equipment Rentals, Event Photography, Event Planning & Services, Photographers"
8950,2JH1cO07FIx_BU4gGutgRw,"Mark Senese,MD, PC",6502 E Carondelet Dr,Tucson,AZ,85710.0,32.225193,-110.853926,5.0,9,1,{'ByAppointmentOnly': 'True'},"Health & Medical, Doctors, Orthopedists"
8967,NAsxzkEOT2iiI3rhxVik9Q,Renate's Nails,4262 N 1st Ave,Tucson,AZ,85719.0,32.28497776,-110.959514,5.0,11,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Nail Salons, Beauty & Spas"
8977,Yd8S-L4fLMIun26IB4CFYg,Maxwell Mark E MD,4532 E Camp Lowell Dr,Tucson,AZ,85712.0,32.264085,-110.89646,5.0,7,1,{'ByAppointmentOnly': 'True'},"Doctors, Health & Medical, Family Practice"
8983,wRgYBvLyr8fX_ctfr42ieg,Radiance Salon,2402 S Harrison Rd,Tucson,AZ,85748.0,32.1936147,-110.7901233,5.0,6,1,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False'}",Beauty & Spas
8989,1qTcIvOQpD7BMQhMpJoKiw,Flash in the Past,43 S 6th Ave,Tucson,AZ,85701.0,32.2214153,-110.9684665,5.0,20,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Event Planning & Services, Shopping, Antiques, Fashion, Photographers, Used, Vintage & Consignment"
8996,_ucYG6Ggxk-zqzS4dhOTVw,"Robert Badalov, DDS","801 N Wilmot Rd, Ste B1",Tucson,AZ,85711.0,32.2313123,-110.8590266,5.0,10,1,{'ByAppointmentOnly': 'True'},"Pediatric Dentists, Health & Medical, Periodontists, Cosmetic Dentists, General Dentistry, Endodontists, Dentists"
8998,m0kloC7qCzUZ2nvtD2ensw,Penske Truck Rentals - Rincon Rentals,3101 E Prince Rd,Tucson,AZ,85716.0,32.2726091,-110.9264738,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False'}","Automotive, Shopping, Truck Rental, Local Services, Packing Supplies"
9020,kxvW5Mfebywb0L1HTHdX3g,Buendia Breakfast & Lunch Cafe,2530 N First Ave,Tucson,AZ,85719.0,32.25300822,-110.9605596,5.0,22,1,"{'RestaurantsTableService': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': False, u'validated': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False'}","Mexican, Cafes, Restaurants, Breakfast & Brunch"
9026,57RdhT0hjc_eg81ThUplpA,Jeffs Auto,3700 E 38th St,Tucson,AZ,85713.0,32.19056,-110.912964,5.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Repair, Automotive"
9043,wWJVZ6khYDeCgbch6ap39g,Casual Coif - Seven Sisters Salon,2120 W Grant Rd,Tucson,AZ,85745.0,32.2518553,-111.0122279,5.0,6,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Cosmetics & Beauty Supply, Nail Salons, Shopping, Hair Stylists, Barbers, Hair Salons, Beauty & Spas, Eyelash Service, Massage, Men's Hair Salons"
9053,axLNgfjsyemV6marsAkldQ,Milex Auto Service - Permanently Closed,6911 E Broadway Blvd,Tucson,AZ,85710.0,32.2214793,-110.8441424,5.0,5,0,"{'BusinessAcceptsCreditCards': 'False', 'WiFi': ""u'no'""}","Towing, Automotive, Auto Repair, Transmission Repair, Oil Change Stations, Tires"
9056,8m0OiJSUuHzT872I1PtaGw,Two Forty Four,244 S Tucson Blvd,Tucson,AZ,85716.0,32.2196643,-110.9357148,5.0,10,1,{'GoodForKids': 'False'},"Trainers, Gyms, Active Life, Fitness & Instruction"
9072,m5c_a389Wo6-qlnRH2P6JQ,"Edmonds, Husz, and Pemberton Eyecare",4730 E Pima St,Tucson,AZ,85712.0,32.2431917,-110.8917308,5.0,9,1,"{'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Optometrists, Shopping, Eyewear & Opticians"
9073,tW2d8Wjd5IykoBWFJ3rPPA,Sonoran Snoballs,NE Corner Broadway & Campbell,Tucson,AZ,85719.0,32.2214561,-110.9438293,5.0,15,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False'}","Street Vendors, Desserts, Food"
9077,tPfP6sFPAO2ll7X2VKlebQ,Yoga Pod Tucson,"4280 N Campbell, Ste 130",Tucson,AZ,85718.0,32.2850284,-110.9430727,5.0,8,1,"{'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Yoga, Active Life, Fitness & Instruction"
9086,jyW4rxjaPoNeuZwhqGq0hg,Church Ink Tattoo Parlor,201 N Court Ave,Tucson,AZ,85701.0,32.224197,-110.974065,5.0,5,1,"{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Beauty & Spas, Tattoo"
9091,vz9c0IiCdw92tFtO49tg5w,Playformance,119 E Toole,Tucson,AZ,85701.0,32.2259822,-110.9704242,5.0,19,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Sports Clubs, Gyms, Fitness & Instruction"
9103,vvcB9qtAk6LjbVCAWl_zvQ,Big Time Custom and Performance,3255 E Columbia St,Tucson,AZ,85714.0,32.1741011,-110.9228618,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Automotive, Auto Customization, Auto Repair"
9104,sYv7qr5k01BEG-t3ksJFpw,Jessica Moats,"6760 N Oracle Rd, Ste 200",Tucson,AZ,85704.0,32.3297705,-110.9757182,5.0,5,1,"{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False'}","Mortgage Brokers, Home Services, Real Estate"
9123,cXLSlUvY1xUQfXaMWWkqrg,Mystic Candle,6546 E 22nd St,Tucson,AZ,85710.0,32.20624626,-110.8522546,5.0,6,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Home Decor, Shopping, Home & Garden, Candle Stores, Spiritual Shop"
9132,zSnauQCNDfXyltOH_e1d8w,Studio 37 Nail Lounge,"4500 E Speedway Blvd, Ste 82",Tucson,AZ,85712.0,32.2349712,-110.8964297,5.0,10,0,"{'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False'}","Nail Salons, Beauty & Spas"
9137,jY0Ysv837btsFJW0rh0Tkw,Movement for Life Physical Therapy,2560 E Ft Lowell Rd,Tucson,AZ,85716.0,32.2646235,-110.9332932,5.0,15,1,"{'WiFi': ""u'no'"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Sports Medicine, Doctors, Active Life, Fitness & Instruction, Rehabilitation Center, Occupational Therapy, Health & Medical, Physical Therapy"
9155,oM6bUnGQTqdr8LbAdT-qPg,Inhale Exhale Massage Therapy & Body Work,"326 S Wilmot Rd, B200",Tucson,AZ,85711.0,32.2166394,-110.859581,5.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'AcceptsInsurance': 'False', 'ByAppointmentOnly': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Health & Medical, Reflexology, Massage, Beauty & Spas, Massage Therapy, Reiki"
9180,HoG2xoGVxr8kzb4WTmR29w,LightWorks Acupuncture,6085 E Grant Rd,Tucson,AZ,85712.0,32.252167,-110.862305,5.0,11,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Doctors, Massage Therapy, Professional Services, Acupuncture, Nutritionists, Health & Medical, Naturopathic/Holistic, Life Coach, Counseling & Mental Health"
