,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories
7247,IkN37abZ2YKLXPbJ22vs1A,Arizona Gastroenterology,7566 N La Cholla Blvd,Tucson,AZ,85741.0,32.3443087,-111.0116243,2.5,27,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True'}","Health & Medical, Gastroenterologist, Doctors"
7251,kvD_G09UIWpSIaVQvj0Z-g,AT&T Store,"6351 E Broadway Blvd, Ste 101",Tucson,AZ,85710.0,32.221331,-110.856104,2.5,18,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Mobile Phone Accessories, Local Services, IT Services & Computer Repair, Mobile Phones, Shopping, Telecommunications"
7257,TYfuU-yKmkiYmzoT3aRSbQ,Tucson Map & Flag Center,3239 N 1st Ave,Tucson,AZ,85719.0,32.2661028,-110.9613568,3.0,13,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Shopping, Books, Mags, Music & Video, Bookstores"
7258,qck4pQcuo_Uka552meN09w,Nice Nails,2126 W Grant Rd,Tucson,AZ,85745.0,32.25198615,-111.0122221,3.0,40,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Beauty & Spas, Nail Salons"
7264,ffWAJ4AB1quOaHfBrqXyOA,Stillhouse Grill and Bar,"9155 E Tanque Verde Rd, Ste 177",Tucson,AZ,85749.0,32.258064,-110.7965433,3.0,66,0,"{'GoodForDancing': 'False', 'CoatCheck': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'HappyHour': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Bars, Salad, Nightlife, Restaurants, Pubs, American (Traditional)"
7267,1BIBV8GqH89xoOmHG70g2A,Ronnie's Handyman Home Service,9155 N Shadow Mountain Dr,Oro Valley,AZ,85704.0,32.37302,-110.9700599,3.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Home Services, Handyman, Local Services"
7268,3RkudqYUt0ieELqU0Liqbw,Jim Click Hyundai East,6420 E 22nd St,Tucson,AZ,85710.0,32.2060399,-110.8554316,2.0,47,1,{'BusinessAcceptsCreditCards': 'False'},"Body Shops, Automotive, Auto Repair, Car Dealers"
7270,1TtCEYe5Xp23wziLIUZSJQ,Plexus Pilates,6421 E Grant Rd,Tucson,AZ,85715.0,32.2507718,-110.8546276,2.0,8,0,"{'GoodForKids': 'False', 'BikeParking': 'False'}","Active Life, Pilates, Fitness & Instruction"
7273,Zaf2RFlOqHhxEr5YW9_KZg,AT&T Store,"2220 W Ina Rd, Ste 120",Tucson,AZ,85741.0,32.33782635,-111.0149655,1.5,8,1,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}","Mobile Phones, Shopping, Telecommunications, Mobile Phone Accessories, Local Services, IT Services & Computer Repair"
7278,QZRfGd3QHEm1n6BMpqhfhA,Pima Lung & Sleep,5310 N La Cholla Blvd,Tucson,AZ,85741.0,32.3031934,-111.0112235,1.5,20,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True'}","Sleep Specialists, Medical Centers, Pulmonologist, Doctors, Health & Medical"
7281,Qzq8RZWhuCZiEMJTzAfEAw,Peter Piper Pizza,4120 N Oracle Rd,Tucson,AZ,85705.0,32.2816913,-110.9775365,3.0,18,1,"{'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Buffets, Pizza, Chicken Wings"
7288,X1DrPnKVSbkSsam5OI9Efg,J & B Appliance,"7049 E Tanque Verde Rd, Ste 206",Tucson,AZ,85715.0,32.2521141,-110.8416554,1.5,86,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Appliances, Shopping, Appliances & Repair, Local Services, Home & Garden"
7292,kfkhc8PaFdbk8aQ9suZIfw,Tucson Marriott University Park,880 East 2nd Street,Tucson,AZ,85719.0,32.23252637,-110.9583105,2.5,142,1,"{'Caters': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'NoiseLevel': ""u'loud'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'paid'"", 'RestaurantsTakeOut': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'DogsAllowed': 'True', 'WheelchairAccessible': 'True'}","Hotels & Travel, Event Planning & Services, Restaurants, Hotels, Venues & Event Spaces"
7296,TH8LkCZK5mZxloIhjXrLAQ,Banner- University Medicine Multispecialty Services,265 West Ina Rd,Tucson,AZ,85704.0,32.335865,-110.9737375,1.5,12,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Obstetricians & Gynecologists, Medical Centers, Internal Medicine, Health & Medical, Doctors, Hospitals"
7297,W7NxQw8UYFR0HLPrI08tvw,Chipotle Mexican Grill,4774 E Grant Rd,Tucson,AZ,85712.0,32.250019,-110.8909247,3.0,76,1,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Restaurants, Fast Food, Mexican"
7303,nv7i6LwawjPxlmxaKJWuJg,Dairy Queen,7825 E Golf Links Rd,Tucson,AZ,85730.0,32.1924165,-110.8263045,2.5,28,1,"{'WiFi': ""'no'"", 'DriveThru': 'True', 'BikeParking': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Restaurants, Fast Food, Food, Ice Cream & Frozen Yogurt, Burgers"
7305,5ELqQ2YBM_vDqp10pINlgw,Richie's Cafe,9700 W Ajo Way,Tucson,AZ,85735.0,32.134118,-111.1734117,3.0,20,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': 'None', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': 'None'}","Cafes, Restaurants"
7306,lrDebKAgT6b30uhvaaZiKg,Earth's Healing,2075 E Benson Hwy,Tucson,AZ,85714.0,32.1670793,-110.9409073,3.0,37,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'AcceptsInsurance': 'False', 'RestaurantsTakeOut': 'False'}","Cannabis Clinics, Health & Medical, Shopping, Cannabis Dispensaries"
7307,Y9ddLD_xafEdQv4qo-emyA,Cambridge Village Apartments,2801 N Oracle Rd,Tucson,AZ,85705.0,32.2589148,-110.978559,2.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Apartments, Home Services, Real Estate"
7309,9nNGK938S7x4XZFvHXmuJQ,Jim Click Nissan,800 W Automall Dr,Tucson,AZ,85705.0,32.2902378,-110.9853583,2.5,54,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Repair, Automotive, Car Dealers, Auto Parts & Supplies"
7310,KPI0trKirkXDT8oroNfq3g,Blake's Lotaburger,3560 N Craycroft,Tucson,AZ,85750.0,32.271809,-110.874431,2.0,69,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WiFi': ""'free'"", 'Alcohol': ""'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'True', 'BusinessAcceptsCreditCards': 'True'}","American (Traditional), Restaurants, Breakfast & Brunch, Fast Food, Burgers"
7313,8A6IKv1ekNvrCH6rRdSSBQ,Cornea Associates,"6422 E Speedway Blvd, Ste 100",Tucson,AZ,85710.0,32.23508,-110.8550591,2.5,22,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Optometrists, Doctors, Ophthalmologists, Health & Medical"
7314,lyYS5AqPN63gG_rNohKqLA,CVS Pharmacy,4748 East Sunrise Dr,Tucson,AZ,85718.0,32.307,-110.8918,2.0,16,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'RestaurantsTakeOut': 'False'}","Shopping, Pharmacy, Health & Medical, Drugstores, Food, Convenience Stores"
7319,xeEVGmqng-qUtvHY-XaxCg,Totopos,"8650 E Speedway Blvd, Ste 130",Tucson,AZ,85710.0,32.23498535,-110.8073807,1.5,10,0,"{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Mexican"
7323,6XeVd1s1ShRbtmMhI-dlpw,Cobb Reallty,5650 E 22nd St,Tucson,AZ,85730.0,32.2065385,-110.871259,1.5,6,1,{'BusinessAcceptsCreditCards': 'True'},"Commercial Real Estate, Real Estate Agents, Home Services, Real Estate Services, Real Estate"
7324,52wBQghQ0jwzSuvLvwe5rA,The Funky Monk,350 Congress St.,Tucson,AZ,85701.0,32.221958,-110.966058,3.0,58,1,"{'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'very_loud'"", 'RestaurantsTableService': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'HappyHour': 'True', 'Caters': 'True', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'RestaurantsDelivery': 'None', 'Smoking': ""u'outdoor'"", 'OutdoorSeating': 'True'}","Dance Clubs, African, Bars, American (New), Nightlife, Restaurants, Cocktail Bars, American (Traditional), Pizza"
7326,Wdv0gwryqFM3kxw64fI28A,Mattress Firm Final Markdown,7861 N Oracle Blvd,Oro Valley,AZ,85704.0,32.350151,-110.976333,3.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Home Decor, Home & Garden, Mattresses, Shopping, Furniture Stores"
7337,u12BYcjx2VGy8L_N1Q_sPA,Starbucks,6360 E Golf Links,Tucson,AZ,85730.0,32.190497,-110.855961,2.0,10,1,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True'}","Food, Coffee & Tea, Restaurants, Food Stands"
7339,aD9Q2DWFuX3W8x_5XMMxEw,Safeway Food & Drug,9705 N Thornydale Rd,Tucson,AZ,85742.0,32.3823717,-111.0487495,2.0,7,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'Caters': 'True', 'BikeParking': 'True'}","Grocery, Food"
7348,VnZdfLSWZ0dqN-tEo7YjsA,Entrada Real,1 West University/1850 N. Tyndall (2 sites),Tucson,AZ,85705.0,32.2312249,-110.9721024,2.5,26,1,{'BusinessAcceptsCreditCards': 'True'},"Apartments, University Housing, Home Services, Real Estate"
7354,TbnviOpaijW0rjKQPO8dAQ,Med-Tech - Medical Equipment & Supplies,5536 E Grant Rd,Tucson,AZ,85712.0,32.2493943,-110.873779,3.0,18,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'AcceptsInsurance': 'False'}","Home Health Care, Medical Supplies, Shopping, Automotive, Mobility Equipment Sales & Services, Health & Medical"
7357,ACZjQ_mZflYzzUfXbKrptw,Gordon's Carpet & Tile,901 W Miracle Mile,Tucson,AZ,85705.0,32.260675,-110.9868876,3.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Tiling, Carpeting, Home Services, Flooring"
7358,jvsxweuyEC5LQIcj52bzwQ,Rita Ranch Dental Group and Orthodontics,"8160 S Houghton Rd, Ste 130",Tucson,AZ,85747.0,32.103479,-110.774702,3.0,72,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Dentists, Health & Medical, Orthodontists, Oral Surgeons, General Dentistry, Cosmetic Dentists"
7368,9VRmMY9vGhGKGz9hiGoEUw,Bruegger's Bagels,"7250 S Tucson Blvd Concourse B, Concourse B",Tucson,AZ,85756.0,32.1202544,-110.937308,2.5,24,1,"{'GoodForKids': 'True', 'HasTV': 'True', 'AgesAllowed': ""u'allages'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Sandwiches, Restaurants, Food, Bagels, Breakfast & Brunch"
7372,KSQOKV7gFB0upMRQWBxyOw,Paulene's Nails,"8340 N Thornydale Rd, Ste 130",Tucson,AZ,85741.0,32.3575345,-111.0463484,3.0,27,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}","Nail Salons, Beauty & Spas"
7375,8CLQHcYUyH49dKMwBsuoSg,Jack in the Box,3030 W El Camino Del Cerro,Tucson,AZ,85745.0,32.2949376,-111.031967,2.5,13,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'Ambience': 'None', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Fast Food"
7378,ULPjke1WZmMqUDFgDeBbug,Orenccios Ristorante-Terrazza,1765 E River Rd,Tucson,AZ,85718.0,32.28742939,-110.9451231,3.0,21,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Restaurants, American (New), Italian"
7379,Ck2WcubwhTRc8bgYQyH-SA,Mi Cabana Restaurant,4317 S 6th Ave,Tucson,AZ,85714.0,32.1726617,-110.9679231,2.0,8,1,"{'RestaurantsDelivery': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsAttire': ""u'casual'""}","Restaurants, Seafood, Mexican"
7383,7AIQBYIyB-QVCxH79J_z2g,Mister Car Wash,6301 E 22nd St,Tucson,AZ,85710.0,32.2070504,-110.8573176,3.0,24,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Car Wash, Automotive, Auto Detailing"
7384,1R8dBxjturrSQjuPQ6WIdw,Fairfield Inn Tucson Airport,6955 S Tucson Blvd,Tucson,AZ,85706.0,32.1258943,-110.933116,3.0,11,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Event Planning & Services"
7389,#NAME?,Pub 1922,15920 S Rancho Sahuarita Blvd,Sahuarita,AZ,85629.0,31.9613501,-110.9833209,3.0,250,1,"{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'NoiseLevel': ""'average'"", 'Caters': 'False', 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Nightlife, Bars, American (New), Restaurants, Pubs"
7390,rzNrrKytTCeu7bbdwcsl7A,Macayo's Mexican Restaurants,7360 N Oracle Rd,Tucson,AZ,85704.0,32.3400279,-110.9765327,2.5,64,0,"{'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'BikeParking': 'False'}","Mexican, Restaurants"
7392,ar3JtUJjUQ0AcQlxdwFT2w,B&M Roofing,3731 E 37th St,Tucson,AZ,85713.0,32.1919339,-110.9127271,3.0,9,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Roofing, Home Services"
7406,Hnm9ZBYyq0VaJTzR0CYnlA,Helzberg Diamonds,"4500 N Oracle Rd, Ste 163",Tucson,AZ,85705.0,32.288996,-110.975301,1.5,9,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4', 'ByAppointmentOnly': 'False'}","Shopping, Jewelry"
7408,qN6i_kCvdHfWjS4Vy0S4dA,Sprint Store,4362 N Oracle Rd,Tucson,AZ,85705.0,32.2860829,-110.9772692,3.0,18,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3'}","Shopping, Electronics, Mobile Phones, IT Services & Computer Repair, Mobile Phone Accessories, Telecommunications, Local Services"
7411,5gAbGJdr0uB8MyFdOAzClQ,Cactus Grill,1303 E University Blvd,Tucson,AZ,85719.0,32.2340093,-110.9568762,2.0,5,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'""}","Food, Restaurants, American (Traditional)"
7413,KtVUlLT5mjciM979InZGYw,Kelly's Cajun Grill,"4500 N Oracle Rd Ste Fc04, FC 4",Tucson,AZ,85705.0,32.289078,-110.974068,3.0,18,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Cajun/Creole, Asian Fusion"
7415,CQY-Gk_dhgoZ5GxFJx9YSQ,Palo Verde Mental Health Services,2695 N Craycroft Rd,Tucson,AZ,85712.0,32.2560597,-110.8763868,2.0,7,1,{'BusinessAcceptsCreditCards': 'True'},"Hospitals, Health & Medical"
7417,yFfr4Lv0rHs3ff8S1rBRhg,Ambient Air Heating & Cooling,1983 W McMillan St,Tucson,AZ,85705.0,32.27880755,-111.009158,2.5,36,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home Services, Air Duct Cleaning, Heating & Air Conditioning/HVAC, Contractors, Local Services"
